Index,Correlation Coefficient,Genes
11140,0.01488122365968357,MSC
3516,0.014879220293780047,CDX2
3542,0.014877084489453116,CECR4
5948,0.01487032004374403,ABRAXAS2
18142,0.014868613607924975,TP53RK
12855,0.014866782505089137,PATL1
35,0.01486479671976914,AAAS
7539,0.014862722344425764,GZMH
8221,0.014861900125937905,IFNA2
16334,0.01485741320209851,SLTM
18093,0.014851865715576949,TNS1
13853,0.01485103710935114,MRX55
394,0.014850532905482546,PBM1
1306,0.014846770386634345,AVPR2
14102,0.014839667545883438,PSENEN
17269,0.014838889333980566,TANC1
9111,0.014834074779098691,KLK12
1205,0.014830564346734668,ATP2A1
4677,0.014829353617082904,DFNB66
108,0.014825153311441044,ABHD12B
16708,0.014820773206213191,SPATA19
10887,0.014820197934120994,MLH1
16716,0.014819262237727917,SPATA3
7402,0.014818121251720856,GRK4
17571,0.014814705090231015,TGOLN2
8816,0.014812152994771408,KDELR2
7257,0.014802137293853013,ADGRD2
6769,0.014800234802004911,GAK
9782,0.014797311922737087,LINC00925
19808,0.014788823080851995,ZNF519
5931,0.01477656910490864,FAM167A
10228,0.01477568184776521,LRRC47
19472,0.014774644964370757,ZFP28
1648,0.014771562008506895,BTG4
14106,0.014769850925349187,PSG2
753,0.014769155681207385,ANP32A
2580,0.0147657826691862,DNPH1
2400,0.014758292713673711,WDCP
703,0.01475288014655834,ANKRD30A
978,0.014751576794034866,ARID3A
16357,0.014750645027137525,SMARCC2
11614,0.01474611725305668,NDUFA13
5226,0.014745589838831449,DUSP11
419,0.01474543986921693,AGBL5
16684,0.014739616965195232,SPAG4
2425,0.014739016953415736,C2orf72
66,0.014730837981833729,ABCA6
13885,0.0147287864462552,PRCD
18344,0.014720822102710748,TRO
8956,0.01471928346856998,KIAA1671
16691,0.014718637660231999,SPANXA2
13398,0.014708090567590431,PLA2G16
730,0.014705605673925126,SOWAHC
3714,0.014702059741914585,CHP1
4355,0.014701844505020004,CT45A4
19568,0.014698018557253415,ZNF146
8101,0.0146961894165151,HSPBP1
3164,0.014696035732530567,CCDC6
3581,0.014693835088047908,CENPV
19395,0.01469123364031873,ZC3H14
7271,0.014688934701404527,GPR161
201,0.01468785843059994,ACPT
5536,0.014685000720903365,EMR4
17423,0.014683199725246877,TCF3
7756,0.014679514235309929,HINT1
10777,0.014678404624518105,MFSD3
18131,0.014673039838235473,TOX3
19176,0.014671582919326702,WFDC6
19501,0.014670022161238017,ZFYVE26
18004,0.01466969324660304,TMPRSS9
17545,0.014669525317991605,TFPT
876,0.014661023926428976,APRT
9546,0.014660779050194327,LMAN2
6330,0.01466049797564209,FGD1
18345,0.014658576575094446,TRPA1
4081,0.014649904109573918,COPA
3549,0.014645625419788685,CELA3A
5258,0.014644835540769886,DYM
15665,0.014644521381325047,SERPINB4
1722,0.014643157931200586,PLEKHS1
5343,0.014638120663553878,STN
1374,0.014629457445357338,BAIAP2
15765,0.014628052733378945,SGCA
14710,0.014617108627815165,RESP18
1750,0.014616723426074384,C11orf49
3098,0.014616612616582795,CCDC146
15843,0.014614085788509944,SHE
13365,0.01461142158114416,PJA2
4463,0.014606957872906516,CXCL9
3655,0.014603767528449167,CHAF1B
16870,0.01460334008069206,SRPK2
5531,0.014587777954555013,EMP2
238,0.014587519639350777,ACTN2
17999,0.014578721231283993,DFNB10
5822,0.014573567939908974,FAM105A
16116,0.014568374016462191,SLC2A14
4961,0.014568218306942755,DLGAP1
17950,0.014568131459525482,TMEM72
4633,0.014567569293059177,DAZ1
12254,0.014566384001326847,OPRM1
19965,0.014561775673242043,ZNF716
12929,0.014561053956759211,PCDHB5
6499,0.014559813457647954,FLRT1
8756,0.014554681220431761,KCNK17
1935,0.014553202131418442,C15orf48
10934,0.01454996296509225,MMP27
688,0.01454500553416115,FLJ22206
16539,0.014527777549633619,SNORD115-7
4255,0.014526590495257754,CRTAP
12827,0.014525448968277517,PARK7
16328,0.014524127106252858,SLK
12673,0.014521980229335688,OTOR
17287,0.01451727419378011,TARS1
2559,0.01451524995812311,SMIM15
16111,0.014513772175171559,SLC29A4
16439,0.014512027701066464,SNHG3-RCC1
17818,0.014511053653042977,TMEM160
4915,0.014510054543944578,DIP2C
8285,0.014508239428228022,IGSF3
3756,0.014507441651115163,CHSY1
12589,0.01450698545331793,OR7G2
19143,0.014500878614133027,WDR74
4560,0.014500317673556588,CYP2U1
20031,0.014494958126443153,ZNF823
6765,0.01449486397679698,GAGE2D
350,0.014494652549363796,ADH7
12499,0.014486560371392418,OR56A5
8559,0.014485162173390582,ISYNA1
1452,0.014483430731592322,BCL7B
18384,0.014481006771050997,TSEN54
2447,0.014480762426912624,MAATS1
17099,0.014479171204966817,SULT1C3
14190,0.014476447431450145,PTDSS1
9248,0.014474444215852745,KRTAP24-1
392,0.014474047774055428,AFAP1
19759,0.01447224116719669,ZNF445
5019,0.014469983678283806,DNAJA3
13946,0.014469206116351765,PRKAR2A
84,0.014468602861087414,ABCC2
15640,0.014468059769383817,SERINC1
190,0.014466323995709116,ACOT9
4645,0.014464001157339396,DBNDD1
4951,0.014456753688253627,DLEC1
6067,0.01445297351929763,FAM58BP
10741,0.014450962732612193,METTL14
13802,0.014449151782001318,PPP1R2
12073,0.014447362026234027,NTSR1
4127,0.014443983284516645,COX5B
12601,0.01443663664177128,OR8G6
14877,0.014433211486439525,RLTPR
2924,0.014425837390179455,CAMSAP2
13419,0.01442081745660921,PLAC8L1
18583,0.014420674278271371,TXNDC11
9696,0.014420280449550182,MAN1B1-DT
6349,0.014415109751232547,FGF23
16333,0.014414670989314178,SLPI
3105,0.014408836619295137,CCDC152
1424,0.014399513427480592,BCAS2
12689,0.01439821598369292,OVCH1
2187,0.014395899594181874,FYB2
18562,0.014394728859880457,TUG1
10484,0.014392878334939744,MAP3K3
3138,0.014392279970944813,CCDC43
17606,0.014391249631221585,THOP1
8112,0.01439083427651926,HTR1A
19948,0.014390398640657895,ZNF69
8052,0.014389895702641016,HSD17B6
13091,0.014388845276276872,PDZD11
15758,0.014384752423726931,SFTPC
641,0.01438267411725643,ANAPC10
5605,0.014382290138809784,EPHA8
9970,0.014381885198951876,MIR4435-2HG
1502,0.014381758764019311,BHLHE23
18772,0.014378654993734788,ULK2
15756,0.014378582038422214,SFTPA2
3028,0.014374005641734655,CBR4
5127,0.014368292480479605,DPH1
15897,0.014366964574134368,SIN3B
11961,0.014366757406207634,NPTN
17719,0.014364791525512228,TMBIM1
8154,0.014363983194440167,IARS
8110,0.014361592159085826,HTATSF1
12117,0.014358353057304192,NUMBL
13704,0.014356070120223486,POU5F1B
3925,0.014354177513183967,CLB
5225,0.014349752466139917,DUSP10
15080,0.014344602133725569,RPL23
6455,0.014344188250364027,CCDC71L
6247,0.014342487351289958,FBXO44
19634,0.014342246287901709,ZNF254
16573,0.014336206860226644,SNTB1
19047,0.014330254067148045,VTI1B
6213,0.014328542213361915,FBXL2
160,0.014309419819584113,ACBD7
16050,0.01430923140237283,HHH
10935,0.014307232309581377,MMP28
5727,0.014305514853650888,EVX1
19373,0.014304194959243236,ZBTB45
19881,0.014303172414194803,ZNF608
7063,0.014300465304319188,GLTSCR2
14332,0.01429923195349477,PYY
12550,0.014295146876544361,OR6C1
19397,0.014282096360960532,ZC3H18
14344,0.014282069948055814,QRICH2
4157,0.014281605597394354,CPLX1
8983,0.014278863939615102,KIF13A
13709,0.0142774622444714,GPC1-AS1
19855,0.014276726379215652,ZNF577
15893,0.01427459155962579,D12S53E
18381,0.014270546658046607,TSEN15
18049,0.014265715799253498,TNFRSF9
19029,0.014260464101606534,VRK2
10854,0.014260276375484594,MINA
20088,0.014257389440423514,ZNF96P1
18204,0.014257060815972536,TRAF5
734,0.014256237529349089,ANKRD7
11548,0.014255715891846942,BRD3OS
690,0.014255517221458482,ANKRD1
15820,0.014248969491134704,SH3GLB1
11554,0.01424888865585245,LINC00111
12148,0.014248399549616316,NXF1
3010,0.014246601932541021,CAT
9288,0.014240081842140524,KTN1
3149,0.0142380226628735,COA3
7905,0.014237364849871072,HMX3
6084,0.01423572111469622,FAM69C
2563,0.0142290187337058,C5orf47
20047,0.0142276816777792,ZNF845
18649,0.014225404334228305,UBE2G1
15156,0.014221846889848419,RPS27L
9586,0.01422036615304057,LOC100128288
18487,0.01422023578131969,TTC5
11185,0.014219455140084778,MT3
18947,0.01421798081335849,VCX2
6149,0.01421668024290311,FAM99A
9022,0.014213517279898894,KIFC2
9950,0.014210574648702127,LINC01124
13261,0.014206470488209562,PHYHD1
12498,0.014200931489778804,OR56A4
9966,0.014196812262667976,UQCRBP1
13538,0.014192478917093236,PMCHL2
6695,0.014181404907229795,FXYD5
10464,0.014181292563216347,MAP1LC3B2
1821,0.014180131174982026,CCDC184
14638,0.01417857384558228,RBPMS2
10220,0.014176001487315137,LRRC3B
7128,0.014175988806600506,GNL3L
9225,0.014175223846675442,KRTAP10-2
3346,0.014174098053184288,MIC10
19727,0.014167895301977467,FLJ20216
17039,0.014162707195301605,STOX1
12844,0.014159458604420078,PARS2
14901,0.014153812014083882,RNASEL
16854,0.014153223111142555,SRF
11318,0.01414695266466235,MYH16
1117,0.014144408555944402,ASNSD1
16739,0.014142044950710125,SPDYE4
11601,0.014141577599583921,NDOR1
10723,0.014139728755145062,MESDC1
10680,0.01413879255007319,MED22
15098,0.014132881892852646,RPL36A
2509,0.014129654022121182,TRMT44
11296,0.014125840096037203,MYBPHL
4877,0.014116049201178092,DHRS4L2
15172,0.014115191213121601,RPS6KA5
6117,0.01410956531073378,RMDN3
12215,0.014103323057851537,OIP5
13274,0.01410035402099411,DDXBP1
19200,0.01409928641586837,WNK1
219,0.014098164880811908,ACSM4
18762,0.014093562579633899,UHMK1
994,0.014089377908728488,ARL17A
4347,0.014087948570284716,CSTF2
18264,0.014086300113588229,TRIM28
14074,0.014080507745394075,PRSS3
19370,0.01407322726478579,ZBTB42
19048,0.014071948616657507,VTN
4570,0.014070926195706431,CYP4B1
6047,0.014068348315239357,FAM47E
10913,0.014067756397066433,MMD
16664,0.014063751314682568,SP140
12067,0.014061093043094962,NTN5
12762,0.014053614203604516,PAGE2B
14446,0.014050424334282614,RAD18
13604,0.014048564350513802,NSX
5181,0.014047235561835363,DSCAM
2823,0.014045655622181144,CA12
6870,0.014040768389159929,GCHFR
7182,0.014036125620712062,GOSR2
12464,0.014031052922875743,OR51I2
16835,0.014030979414866048,SPTLC3
13411,0.014027329731234148,PLA2G6
5411,0.014022344496815038,EID2
10430,0.014020786273158987,MAK
15123,0.014017027851509939,RPP21
8237,0.014016918735258574,IFRD2
15370,0.01401062268379095,SARSM
11828,0.014007085477001257,NLRC3
9690,0.014005925737708487,LINC00875
16644,0.014005380429121429,SOX13
10994,0.014005177283023586,MPDZ
18812,0.014003790975211443,UPP1
7203,0.014000721977232995,GPC1
566,0.014000013376937959,ALG9
17743,0.013998197519437388,TMED2
5709,0.01399405435531757,ETS2
4148,0.013993765590098045,CPAMD8
9815,0.013989063254514609,LINC01226
3365,0.01398774192823232,CD79B
7359,0.013987328367222126,GRAMD3
19943,0.013987271635147047,ZNF692
6650,0.013985499689414182,FSTL5
3877,0.013983349718584002,CLIC3
8933,0.013982958377564742,MAP10
2755,0.013981517532372286,TMEM246
8280,0.013979854790151559,IGSF10
545,0.013977450364223801,ALDH6A1
17136,0.013970706570221916,SUV420H1
2954,0.013968254897128241,CAPS
5921,0.013963865754422093,FAM161B
1902,0.013955103320639754,SYNE3
19929,0.013947595937732737,ZNF675
19451,0.013943427872995432,ZDHHC8
5770,0.013943233237243545,F10
5321,0.01393668708845429,EDA2R
13530,0.013935714467327267,PLXNB2
2813,0.013931520348411958,CARD19
11493,0.013929958464674421,NBPF9
4425,0.013928645409408804,CUEDC2
8942,0.0139281661342852,NYAP2
14791,0.013923423845307979,RGS6
9517,0.013921531699886983,LIN7C
12425,0.01392072353370632,OR4F17
18459,0.013920572023471394,CFAP70
745,0.01391145791644819,ANO2
2638,0.013911392486874652,VWA7
2064,0.013910500684020045,C18orf32
2574,0.01390752251443372,C5orf60
16228,0.013906111154204573,DI
974,0.013906006569432494,ARHGEF9
5299,0.013903526757731082,EBF2
9775,0.013898021503125288,LINC02685
6605,0.013896249842453754,FPR1
13324,0.01389459275924088,PILRA
6885,0.013881544152163446,GC
306,0.01388132135402582,ADAMTS6
8990,0.01387895029066807,KIF18B
3597,0.013873421750975348,CEP68
12761,0.013872994791935912,PAGE1
12603,0.013872699558206584,OR8H2
8081,0.013866352846449553,HSPA1A
5213,0.013863951622656346,DTX4
9540,0.013858471128631358,LLGL1
17294,0.013856199942170726,TAS2R16
18792,0.013848956525698057,UNC80
12065,0.013846102031477217,NTN3
9704,0.013845513023576998,LINC00284
5315,0.013843173747069473,ECM1
8784,0.013841540868594907,KCNS2
3906,0.013837958773211782,CLPTM1
14906,0.013836956494943849,RND3
2269,0.01383523091882559,NOL4L
19701,0.013824601920347759,ZNF350
13448,0.013823443447439515,PLCZ1
11678,0.013820147983415031,NEK3
19310,0.013811277663957618,YKT6
12961,0.013808151825164778,PCGF2
6423,0.013805714588190392,FLAD1
9685,0.013805494913390857,SMG1P3
9398,0.013803436968942786,LDB3
20119,0.01380280620639695,FLJ10821
4790,0.013794072591539114,DEFB109P1B
8870,0.01379206754689804,KIAA0319L
2715,0.013791688646542993,RBM12B-AS1
13752,0.01378567331659919,PPIF
12875,0.013784634317930484,PBX3
10309,0.013784020391372408,LUC7L2
7027,0.013783012657655417,GLI3
1503,0.013781008872988325,BHLHE40
19446,0.013778762259895824,ZDHHC4
18914,0.01377388445617928,UXS1
4675,0.013773776471563531,DCDC5
19494,0.013773407514431471,ZFR
2417,0.013772878852672988,COA5
7233,0.013772072105634813,ADGRF2
3980,0.013765087264983189,CNPY2
10906,0.013764382743438951,MLX
15908,0.01375719384977141,SIRT1
18796,0.013751350967466073,UNG
18818,0.01375058528489703,UQCRB
6445,0.013743620313327057,FLJ30679
18000,0.013742048165422302,TMPRSS4
9093,0.013741686323680863,KLHL2
1615,0.013740141865337155,BSCL2
14146,0.01373322806916085,PSMD12
17373,0.013728977450462601,TBPL1
18734,0.013724164600278982,C13orf20
16718,0.01372179662228955,SPATA5L1
18832,0.013721200329570768,USE1
2009,0.01371974303440092,LINC02693
676,0.0137192867933339,ANKLE2
18274,0.013718118419760802,TRIM38
15499,0.01371238936682166,SCYL2
6405,0.01370912967228486,FKBP1AP1
5839,0.013705303214102814,PCED1A
10834,0.013703069826638492,MIB2
5201,0.013701137856455782,DTD1
828,0.013700043869401895,API5
2617,0.013699133382611483,CEP57L1
8550,0.01369857910717386,ISLR2
4005,0.013697530807031842,COASY
1050,0.013697057097915208,ARRDC4
9230,0.013695158164295115,KRTAP10-7
6155,0.013693314624357902,FLJ34064
14351,0.013689214561938022,R3HCC1
9869,0.013686801515795871,LINC01734
11787,0.013675968464108313,NIPSNAP1
9877,0.013675627349557087,SAE1P1
5578,0.013672468374866104,EOMES
13677,0.013667753422023827,POP5
16796,0.0136669220050687,SPPL2A
6561,0.013665618522133256,FOXD3
7334,0.013664134696841893,GPRC5C
9597,0.013661136071763178,MAPT-AS1
6852,0.013660531676190213,GBP2
16645,0.013660213862745853,SOX14
7260,0.013659659407175645,GPR149
17562,0.013658346319685863,TGIF2LY
1553,0.013657907729194257,BMS1P1
3703,0.013657123728037361,CHMP6
19252,0.01365530926091678,XIAP
2932,0.01365102915297401,CAP1
18807,0.013649963685012412,UPK1B
4340,0.01364369844876409,CST8
8711,0.013642407515207136,KCND1
15798,0.013639810727021123,SH2D2A
13018,0.013634885338094632,PDDC1
5565,0.0136301592394465,ENPP6
13103,0.013627271364477259,PEA15
18247,0.013626434133629564,TRIB3
11251,0.013624597681875695,MUC13
1371,0.01362453550376727,ADGRB3
14011,0.013624394318789475,PRPF38A
6313,0.013623709611943799,FERD3L
16174,0.013622445655350354,SLC37A3
6011,0.013622318409956983,TMEM236
1209,0.013621126008877315,ATP2B2
329,0.013619147034829273,DFNB44
10046,0.01361889780637806,LOC728024
5013,0.013611775788619248,DNAH8
621,0.013609150799728435,AMIGO3
2747,0.013605149136114505,FAM225B
8346,0.013604099611396801,IL1RAP
9736,0.013602595396310374,LINC00896
12312,0.013602145047040402,OR1A1
6687,0.01360162895953141,TIMM10B
8600,0.01360110740522672,ITIH5
18293,0.01359513949900033,TRIM55
17820,0.013590277207933725,TMEM161B
3399,0.013588418989912289,CDC37
14319,0.01358424470909734,PYCR2
1275,0.013583150419177951,ATRIP
2239,0.013571818842548027,MIR9-1HG
4365,0.013571805159718023,CTAGE6
11668,0.013563211050798626,NEFL
6786,0.013560153018597101,GALNT2
19040,0.013558214952222529,VSTM2B
14030,0.013547946718705742,PRR13
2227,0.013544163148474469,C1orf43
9926,0.013539693387587667,TPTEP2
6645,0.013538400591581061,FSHR
1419,0.01353356357958407,BCAP31
10649,0.013531120412360206,MDH2
14673,0.013526230022439585,DFNB24
12394,0.013523972046254799,OR2T8
8433,0.01352239123175139,INO80C
12599,0.013517400343883091,OR8D4
1649,0.013506023558053304,BTK
8548,0.013505116468998575,ISL1
17825,0.013502287817089528,TMEM167B
19030,0.013498772526090096,VRK3
8031,0.013496723581752221,HS3ST4
13866,0.013492948188404758,PRAMEF17
9279,0.013487644143572399,KRTAP9-8
3247,0.013486722905868413,CCNE1
10074,0.013476929126299077,GOLGA2P6
5597,0.013473126575783355,FLJ16103
2287,0.013470856571277341,FAM217B
19814,0.013470137491526035,ZNF528
11306,0.013467074532456453,MYC
17502,0.013467006827329538,TESK2
18720,0.013462467217675123,UCK1
17005,0.013461496537769211,PRO2729
1049,0.01345310449538542,ARRDC3
9202,0.013442029183026089,KRT74
2105,0.01344035824467145,C19orf54
6138,0.013440147215580768,FAM90A7P
16472,0.01343317609964778,SNORA2A
3185,0.013430281010809054,CCDC86
9457,0.013426801810997802,LGMN
12953,0.013426151544635001,PCDHGB8P
6822,0.013424549446910315,GAS2
5884,0.013420900289612861,FAM134B
4402,0.013414199776250203,CTSD
9429,0.013412797269397855,P3H2
14370,0.0134124739363592,RAB1A
11635,0.013409172929511796,NDUFB4
16667,0.013409013760458877,SP3
496,0.013404190638743142,AKAP6
7344,0.013390868203086579,GPSM3
2204,0.013390731753807802,MGC10710
19331,0.013388805302650525,YWHAD
3590,0.013385989338301138,CEP192
18437,0.013378806686668993,TSPYL5
13638,0.01336769183992076,POLR2H
16409,0.013358704100483036,SMYD4
13633,0.013357603517152958,POLR2C
5131,0.013354663437890504,DPH5
15858,0.013351511621172533,SHOX2
3668,0.013351415014783164,CHD2
9189,0.013349197508030937,KRT37
8656,0.01333904248846326,JRK
19297,0.013336774320573523,YEATS2
7455,0.013330864928316822,GSTO2
515,0.013327560850882356,AKR1D1
8307,0.013325171996259958,IL11
5269,0.01331861622874918,DNLC2B
12858,0.013318592611989175,PAWR
9140,0.013317965598339919,KNCN
17270,0.013316242062484603,FLJ10215
2701,0.01331614007249254,SPATA48
2908,0.013315427219262939,CALY
14140,0.013311609240114406,PSMC3
19602,0.013311459828227576,ZNF20
12274,0.013308048953842558,OR10H4
11674,0.01330717142215812,NEK10
2729,0.01329797663757886,RBIS
17151,0.013296121727777839,SYCE1L
12920,0.013295805909222662,PCDHB15
19148,0.01328828643613001,WDR7
7822,0.013285848224879644,HIST2H2AB
10045,0.013283452395016411,LINC02203
7279,0.01328194752552474,GPR179
13439,0.013280719578955623,PLCG1
5030,0.013277258320628314,DNAJB6
17632,0.013276636022037026,TIFAB
11253,0.013276085125851959,MUC16
12895,0.013270904252306533,PCDH1
1771,0.013270660007409682,UQCC3
17798,0.013270608924544586,TMEM143
18116,0.01326881345658354,TOP1P2
1936,0.01326826284100021,LINC00593
4000,0.013267521744359898,CNTNAP2
20120,0.01326750513295797,ZZZ3
10987,0.013262132151950544,MOSPD2
5398,0.013262014115236982,EHBP1L1
16630,0.013261892426555014,SORBS3
14095,0.013254430134122589,PSCA
6971,0.013250989174160926,GIMAP6
18966,0.013250285707928872,VGLL1
10334,0.013249341085705515,LYG2
17429,0.013245870530126169,TCHHL1
12285,0.013243550190598783,OR10V1
18971,0.013241326460323135,VHL
644,0.013239748954214207,ANAPC16
5077,0.013237729566096547,DNM1DN8-2
1829,0.01323559571561299,C12orf76
1087,0.013234785809418047,ASB17
12821,0.013229186230629806,PARD3
2674,0.013223397752080444,TMEM248
4239,0.013219979532862568,CRKL
19005,0.013215583106632253,VPS25
17782,0.013213060800779554,TMEM129
16510,0.013209881629072938,SNORA64
17943,0.013197682581901009,TMEM65
5928,0.013194339490953978,SMIM11
5044,0.013194201908292017,DNAJC1
11348,0.013193612290469548,MYO15
9762,0.013187906210381937,LINC00889
9188,0.013186751470914259,KRT36
14087,0.0131859291010489,PRTN3
546,0.013169245205674309,EPD
17283,0.01316705929417214,TARM1
13685,0.013165969196116385,POTEA
16154,0.013165579965349936,SLC35C2
2023,0.0131649811827506,HEATR9
16365,0.013163667641774297,SMC3
9511,0.013162747471053659,LIN28B
17824,0.013161106391100748,TMEM167A
4769,0.013159135392009058,DDX59
1769,0.013158609092248395,C11orf80
16302,0.013152754285057744,SLCO1B3
7506,0.013151311284698111,GUCA2B
126,0.013148288937413603,ABL2
19957,0.013147299672536346,ZNF707
13841,0.013145277053946367,PPP5C
17352,0.013141912231759915,TBC1D5
5191,0.013137035920465294,DSG1
15725,0.013132110581077782,SFRP2
16071,0.013131321343379533,SLC25A34
12596,0.013128479546308712,OR8B8
14811,0.013125213357342104,RHEBL1
263,0.013124936572660947,ADAD1
10003,0.013123919865846562,LOC644936
14303,0.01311943302862289,PVT1
1405,0.01311827616592222,BBC3
2405,0.013112851864686484,TEX37
1887,0.013105700658129837,LINC01599
16565,0.013101121176806877,SNRPD1
9028,0.013096535794010489,KIR2DL4
5938,0.01309297080607823,C10orf73
788,0.013091323637681583,AP1G2
4556,0.013088398228770937,CYP2F1
9780,0.013087706659837875,TTC41P
18432,0.013084045611441268,TSPY3
3780,0.013081987142136806,CISD1
9101,0.013081794334892507,KLHL38
5072,0.01307946363224462,DND1
11159,0.013070153601145624,MSRA
17984,0.013064907510214763,TMOD1
13848,0.01306084623174767,PPTC7
16132,0.013056959019428044,MGC5499
11848,0.013055894149482453,NMD3
4292,0.013049608919317593,CSF2RA
14395,0.01304923265348402,RAB39A
2054,0.01304281470152359,AQP4-AS1
16839,0.013033126397731402,SQRDL
4716,0.013032643601993878,DDB2
3830,0.013031457795756776,CLDN22
7564,0.013027464815866715,HACE1
17931,0.013027255922799925,TMEM56
5829,0.013022389164542372,ABHD17B
9211,0.013009359298208777,KRT82
18083,0.013009269778294565,TNP1
9963,0.013008628434563255,ANKRD65
12831,0.013008395840456185,PARP10
19883,0.013005866045907491,ZNF610
13680,0.013000448408159015,POPDC3
387,0.012998263935187717,AEBP2
7289,0.01299558828075942,GPR22
16083,0.012991565288852846,SLC25A45
8124,0.01299149970396626,HTR3E
18965,0.012984806585191718,VGF
17067,0.01298261665127562,STX4
14409,0.012979788753025684,RAB42
8894,0.012977943272678831,KIAA0753
12123,0.012977937699280764,FLJ22583
7707,0.0129775489630314,HES4
6762,0.012972356104753507,GAGE1
14466,0.012971902275682486,RAE1
1558,0.012971643210189227,BNIP1
14080,0.012969712076608034,PRSS53
18377,0.01296895047332331,TSC22D2
2492,0.012963916641593366,FOXL2NB
9237,0.01296072711016303,KRTAP12-4
9224,0.012957654117327027,KRTAP10-1
1621,0.012954796431093521,BSPRY
12267,0.012953283978564555,OR10G3
14176,0.012952595216984667,PSTPIP2
16865,0.012948017040487179,SRP54
16832,0.012945441657366765,SPTB
10597,0.012940145222465338,MBTPS1
14831,0.0129400697010108,RHO
5905,0.012938667700493161,FAM153B
13122,0.012938342773340415,PER1
11358,0.0129340345029242,MYO1E
11597,0.01292827283452718,NDFIP1
5750,0.01292411519628423,EXOSC4
1173,0.01292407082931699,ATHL1
14218,0.012923321965234557,PTK2
12971,0.012922380544857913,PCMT1
5710,0.012921437137538138,ETV1
1799,0.012919007654698932,C12orf43
16628,0.012913617517838481,SORBS1
2799,0.012912689779434222,SPATA6L
12993,0.012909654237671075,PCSK7
19351,0.012908456298456354,C6orf46
7544,0.012907373355341995,H1FNT
4674,0.0129064121394879,DCC
17742,0.01290474926456847,TMED1
9315,0.012901841198229808,LAMB3
10087,0.012901488744581979,REXO5
18495,0.012899954166737924,TTF2
4685,0.01289955324798081,DCLK3
11672,0.012897391722020425,NEIL2
4949,0.012894435768213506,DLC1
1679,0.012893811111552697,NEBL
5473,0.012891158645205033,FLJ10530
15246,0.01288533982487742,RTF1
14712,0.012883191836907082,RETNLB
17542,0.012881165931186775,TFIP11
4884,0.012880209719397817,DHTKD1
751,0.012878625185707622,ANO8
2108,0.012872525298195098,BRME1
8279,0.0128724816928579,IGLON5
2028,0.012871165709288267,SMG8
4119,0.012869602387597956,COX16
10095,0.012868386506312201,LOC90784
4475,0.01286660348382441,TMEM257
9601,0.012866524133235094,GABPB1-AS1
5176,0.012865965316342296,DRP2
7375,0.012860285450609195,GRHL3
5728,0.01285157300312398,EVX2
2719,0.01285137839415523,C8orf44
13320,0.012850673621538057,PIK3R4
14286,0.012847135274790575,PUM2
19895,0.01284573307991647,ZNF624
8282,0.012844923558961455,IGCD1
19815,0.01284436467376476,ZNF529
3881,0.012840209662520636,CLINT1
4085,0.012830432544310454,COPG2
8886,0.012829723302085445,CEP104
13215,0.012828800972531966,PHEX
11402,0.012825115814014233,NAA10
14108,0.012820624782166938,PSG4
12290,0.012819665245490535,OR11G2
10889,0.012818604940150736,MLKL
15561,0.012814952777019448,SEC62
8527,0.012800057708482672,IRF8
4985,0.012796866634954026,DMKN
8707,0.012795199276361158,KCNC1
10956,0.012790042697168125,MOB3B
1775,0.012787159183691605,C11orf87
7954,0.012784680374481668,HOXA4
11852,0.012780883751373704,NME2
6269,0.01278051485596321,FCER1A
533,0.012780106760492044,ALDH1A2
6493,0.012778742290751911,BAIAP2-AS1
3490,0.012776864115977126,CDKN1B
12672,0.012772494731848924,OTOP3
2133,0.012770979400293021,C1QL4
11288,0.012769307272987411,MYADML
6248,0.012766369353482866,FBXO45
19679,0.012762667160865684,ZNF322
2679,0.012753703498399431,PPP1R35
5707,0.012753144505855078,ETNK2
16699,0.012750887193996354,SPANXN5
348,0.012735143197340624,FDH
19803,0.012734715567923334,ZNF514
2814,0.012734696422887404,TMEM268
4721,0.012731752470133216,DDI2
2378,0.012730400091562597,C2CD2L
5431,0.012729071251353368,AGO4
19462,0.012728157502027698,ZFAT-AS1
2742,0.012720424608075034,ARHGEF39
4417,0.012719251448738379,CTTN
6511,0.012717887543077476,FMN2
9700,0.012717344193397297,SLC25A5-AS1
6196,0.012712859817442145,FBN2
19844,0.012711469556505057,MGC12515
18313,0.012706463080174831,TRIM78P
2736,0.012703443241060756,C8orf79
10634,0.012701476508376103,ML4
17879,0.012700309862159634,TMEM211
12028,0.012696932331778366,NRXN2
19022,0.012692245931398354,VPS4B
5167,0.012690888968097891,DRAP1
684,0.012690217904684269,ANKRD13B
10076,0.012689719038308261,SEC14L1P1
7347,0.012686852045557567,GPX1
2787,0.012685508882246921,C9orf43
16980,0.012681872726889025,STARD7
7285,0.012680013022689361,GPR19
14826,0.012673294901079527,RHOT2
14300,0.012672709771557976,NECTIN3
13973,0.012670555422045596,PRL
9190,0.01266680010081433,KRT38
9406,0.012664327228446489,LDLRAD2
13834,0.012664018837693618,PPP3R1
10694,0.01266227161810195,MED9
15635,0.01266224367831578,SERF1A
11244,0.012657534146568445,MTUS1
12578,0.012653208922522278,OR7A5
16785,0.012650456728857354,SPO11
9469,0.012642968535001149,DFNB67
19691,0.012642317416507816,ZNF335
15079,0.01264032474815426,RPL23P8
17296,0.012638897019498085,TAS2R1
15524,0.012637398492896995,SDK1
