Index,Correlation Coefficient,Genes
3021,0.017279490616698714,CBWD3
17403,0.017274204338299546,TCEB3
16305,0.01727393857356335,SLFN13
14354,0.017269631118380223,RAB13
15038,0.01726813735762108,RPH3AL
15748,0.017266875003669024,SFTPC
16205,0.01726391783380756,SLC45A1
17916,0.017263181857109833,TMEM50B
4265,0.017262192851030495,CRYGS
14048,0.017262138324531766,PRRT4
7876,0.017262111689094927,HMGCS1
7566,0.017257362350362123,HAP1
15662,0.01725188916745092,SERPIND1
112,0.01724965006283065,ABI3
19008,0.017249542306831428,VPS37D
13689,0.017249427923966762,POU3F4
4790,0.017248672158411818,DEFB136
8879,0.017240452623825925,KIAA0652
7703,0.01722962653870437,HEXB
15018,0.017224627055670627,RP1L1
9358,0.017223713172017242,LCE2B
16644,0.017216397203978783,SOX3
19033,0.017216114358209605,VSX1
3585,0.01721572979810157,CEP63
19846,0.017213841017423993,ZNF575
12122,0.01721368706483736,NUP54
9960,0.01721273085720853,FKBP6P2
19879,0.017204584998495673,ZNF615
16411,0.017204529992119508,SNAPC3
15643,0.017201939469031494,SERPINA4
18052,0.017196509893973994,TNFSF4
6084,0.017195844037455454,FAM72A
12569,0.01719010528065721,OR7C2
7757,0.017186177595732682,HIST1H1B
11081,0.017186167651690593,MRPL9
8793,0.017181374957961914,KCTD21
18630,0.01717755911458313,UBE2CBP
17273,0.017176974438404064,TARBP2
18056,0.017172704859728972,TNIP1
7850,0.017170480531411136,HLA-E
16173,0.01716906534974413,SLC38A6
4351,0.017161992324869656,CTAGE1
7473,0.017158026660922185,GTF2IRD2P1
14007,0.017143524680163752,PRPF4
19195,0.017141091123237764,WNT10A
4189,0.017138218279693154,CRADD
6271,0.01713669274223734,FCGRT
12158,0.01712215033412636,OASL
10236,0.017119169749045333,LRRC7
14602,0.01711312702623219,RBM46
10850,0.017110204161081333,MIPOL1
16254,0.01710978829393744,SLC6A6
14931,0.01710432766348352,RNF157
5820,0.017101494975761154,FAM109A
4147,0.017098003012784406,CPLX1
13215,0.01709068547213006,PHF20
12958,0.017089621778270867,PCK2
9214,0.01707997031244232,KRTAP10-5
18040,0.017071912540083868,TNFRSF6B
17089,0.017071535044726138,SULT1C3
10517,0.017066456980816092,MAPRE2
11613,0.01706597859679093,NDUFA9
6214,0.017065250407922186,FBXO18
19140,0.017064245236747613,WDR81
3178,0.017060145120630612,CCDC88B
11592,0.01705458120605806,NDRG1
17866,0.017052092768975676,TMEM205
15724,0.01701957057520498,SFRS15
2255,0.01700997309158125,C20orf107
3443,0.017005566717360653,CDIPT
6184,0.01700550233535482,FBN1
3648,0.01700194262752876,CHCHD2
403,0.01699162642781988,AGAP8
16672,0.01698669479083817,SPAG16
13752,0.01698293642504226,PPL
1371,0.01697727749011677,BAP1
4762,0.016976242136865365,DDX6
4829,0.01697300284874076,DGCR10
15211,0.016970428790359635,RSAD2
2455,0.016970287586070644,C3orf36
699,0.016969879421415073,ANKRD34C
12652,0.01696799862136483,OSTF1
17789,0.01696398101425879,TMEM141
7428,0.01695402343364355,GSR
16474,0.01695271881102706,SNORA40
18686,0.016951930416269488,UBQLN4
7249,0.016951607340884235,GPR148
2175,0.01694911715258041,C1orf201
11976,0.016939744406597276,NR2E3
10207,0.01693919995842164,LRRC37B2
5459,0.01693901238616437,EIF5B
16107,0.01693832667452548,SLC2A1
5950,0.016936004701905767,FAM182A
1319,0.01693234895643608,B3GNT1
10829,0.016931828192859547,MICALL1
6625,0.016930064050342305,FRZB
8760,0.01692965704508963,KCNN1
6943,0.016928804232960677,GH1
16940,0.01692245410821881,ST8SIA2
11770,0.016922144345545103,NIPA2
13644,0.016921063428319526,POLR3K
11469,0.016920095882010745,NBL1
7855,0.016914681532867338,HLA-L
4863,0.01691387505383321,DHRS2
19031,0.016905497627061047,VSTM2B
2167,0.016900041221994434,C1orf186
2270,0.0168997443367379,C20orf151
3569,0.01688742174095159,CENPT
9983,0.016886943687746528,NKAIN3
3965,0.016885877970369324,CNOT6L
8032,0.01688303598591598,HSD17B10
9581,0.016880302759721202,HPN-AS1
15101,0.016876512394002913,RPL7
58,0.016875327164249145,ABCA9
17923,0.01687471960083675,TMEM55B
7480,0.016867940267308267,GTF3C6
2561,0.016865528680967266,C5orf55
16317,0.016863076603579333,SLITRK6
15436,0.016858099750845457,SCGB1D4
3479,0.0168539708930493,CDKN1B
16555,0.0168511997940292,SNRPD1
10008,0.016846107306205848,EMBP1
4013,0.016843754864444203,COL14A1
14101,0.016842804785500435,PSG7
12982,0.016841187468110672,PCSK6
16019,0.016833679301835065,SLC22A3
18465,0.016830069275500955,TTC30A
10444,0.016828970996997962,MANEAL
1537,0.01682576401574447,BMPER
15964,0.016821689922988506,SLC15A4
18185,0.01681499975996944,TRA2A
2483,0.016803943574807557,C3orf75
962,0.016797913339103313,ARHGEF6
17813,0.016789735012497215,TMEM163
7448,0.016787370152976152,GSTTP1
7593,0.016785891755600305,HBA2
10723,0.016781604736369037,METT10D
8509,0.016776308099941368,IRF2BP1
9643,0.01677544493501276,KDM7A-DT
375,0.016772088245949904,AEBP1
15432,0.01677104085883156,SCG5
2364,0.0167668503790548,C22orf45
4301,0.016761749368425286,CSNK1A1P
16653,0.016753202360201766,SP140
19549,0.01675181406554014,ZNF132
17110,0.01674910261144524,SUPT4H1
8258,0.016747594101176086,IGFBPL1
3842,0.016746369911746505,CLEC1A
4473,0.016742214842001543,CXorf42
10714,0.01673878122164364,MESP1
9949,0.016738631048383766,LOC441455
943,0.016734726845473342,ARHGDIG
840,0.016731253710175906,APOBEC3H
4432,0.01673006290043287,CWF19L1
2704,0.016728543766141676,C8orf40
18300,0.01672199418978503,TRIM69
11320,0.016710957907260102,MYL1
2414,0.01671007128926693,C2orf71
6373,0.016709292021046783,FIBIN
8356,0.016698566213039626,IL28B
5706,0.01669706262256982,ETV7
4330,0.016693254068570577,CST8
18477,0.016684667797476432,TTC39C
19024,0.016684077013343544,VSIG1
17909,0.01668310753100971,TMEM44
8486,0.016680337539970842,IQCF2
18432,0.016679051463477167,TSR2
12522,0.016676277296949954,OR5L1
5201,0.016675241256773984,DTX3L
14726,0.01667328575296339,RFPL4A
6182,0.016666667494908874,FBLN5
16429,0.016657340925660808,SNHG3
494,0.016652056166911528,AKNAD1
4188,0.016640300956037826,CRABP2
8277,0.016638695612062004,IGSF8
15827,0.01663323180611676,SHC1
4482,0.016629125853827156,CXorf61
4787,0.01662066104666954,DEFB129
4687,0.01661863831140046,DCTN1
1545,0.016618575253687828,BNC1
18708,0.016615514686659776,UCHL1
14897,0.016609930007815143,RNF103
19956,0.016606642673179108,ZNF714
11546,0.01660545605922202,NCRNA00114
12258,0.016597380262187923,OR10G8
18536,0.016593393023011042,TUBB2C
18162,0.016578865476283722,TPPP
3749,0.016578169328798995,CHUK
15322,0.016574342023240728,SAFB2
2136,0.01656988465834451,C1orf128
7306,0.016568716489945234,GPR78
9278,0.01656668122674949,KY
3115,0.016565387765514736,CCDC30
3152,0.016564496105900297,CCDC68
6102,0.016564490700214634,FAM7A3
19176,0.01656032684573606,WHSC1L1
7831,0.016559497975367484,HKR1
199,0.016557236113822003,ACSL1
15766,0.016551099740198562,PRAG1
6325,0.016547753389218926,FGF10
19116,0.016544499371077735,WDR53
15423,0.01654416522992745,SCARNA9L
6422,0.01652723442429009,FLJ11235
6313,0.016526575121647204,FEZF2
4110,0.016526250764034803,COX18
10294,0.01651782220332085,LTC4S
19268,0.01651753590991473,XPR1
4178,0.016517185795763827,CPT2
8407,0.016517041166616155,INE2
19262,0.016515291459072684,XPO1
555,0.01651463638366042,ALG9
15812,0.016508304020405186,SH3KBP1
1314,0.01650339688245356,B3GALT6
18942,0.016497981133621734,VCY
14550,0.016497552466305014,RASSF5
16624,0.016493802831610564,SORD
12753,0.016492158856491267,PAGE4
17548,0.01648579064890002,TGFBI
19504,0.016481467723185834,ZHX3
11406,0.016472868831382433,NAB1
16599,0.016471199519036722,SNX8
817,0.01646432318227621,API5
2728,0.016460127281032667,C8orf85
2348,0.01645792761988263,C22orf25
2210,0.016456900199717538,C1orf64
5548,0.016455629915066324,ENPEP
8483,0.01644751939875144,IQCD
2697,0.016447055561185864,C8orf30A
11366,0.016447015832845534,MYOM1
9269,0.016446011601866487,KRTAP9-9
11826,0.01643572037915654,NLRP2
2756,0.016434803840952993,C9orf150
8302,0.01643236287383786,IL13RA1
4990,0.016430142577851244,DNA2
7586,0.016429588640910413,HAUS6
8811,0.016422073987380284,KDM3A
16661,0.016413036888664672,SP7
17146,0.01641026041325228,SYCP2
12034,0.016409288678745197,NSUN5P2
19382,0.016403012330184513,ZC3H12A
7352,0.016401400333790072,GRAPL
8535,0.01639879263568855,ISG20
16519,0.01639874895384677,SNORA79
4627,0.016392285936778873,DAZL
15480,0.01639072545207191,SCRT1
11680,0.016388865565977264,NET1
1226,0.016388573445334658,ATP6AP2
6168,0.016386656572930113,FASTKD3
384,0.016383747615675556,AFF2
16503,0.0163814904236584,SNORA66
10476,0.016379439373916158,MAP3K6
15231,0.01637935441282565,RSU1
7117,0.01637893908399775,GNL3
2442,0.01637831509237452,C3orf20
12420,0.01637819087272342,OR4K13
16470,0.016375963642008894,SNORA37
7208,0.01637400477073186,GPKOW
12528,0.016371711005898147,OR5M9
11843,0.01636775890288484,NME4
10442,0.016365604166715546,MANBAL
9255,0.01636384205049072,KRTAP5-2
14260,0.016353360088147823,PTPRS
7466,0.016336358897795247,GTF2H4
14131,0.016335434056254254,PSMC3IP
4261,0.01633001516968634,CRYGB
6738,0.016325850618228773,GABRP
9202,0.016321114969203625,KRT8
7779,0.016320542339998106,HIST1H2BG
19076,0.01631837689825705,WBSCR27
16446,0.016316336251397463,SNORA14B
10570,0.016314396882238437,MBD4
4284,0.016310444976770148,CSF2RB
117,0.01630985380968046,ABLIM2
17226,0.016308797027131013,TADA2A
9955,0.016308153170284095,UQCRBP1
1565,0.01630233924495151,BPIL1
16460,0.01630080981170788,SNORA28
8156,0.01629812256353554,ICOSLG
3,0.016292935990714928,SSX9P
15738,0.016292632612359092,SFRS9
11407,0.016286496139339447,NAB2
4138,0.01628566789832487,CPAMD8
16529,0.016280787728534567,SNORD115-7
5503,0.01628045855178278,EMCN
2825,0.016270353755667693,CA9
10184,0.016264929177045844,LRRC17
12666,0.016257428450310564,OTUB2
12223,0.01625574127971959,OMP
142,0.01624972364711567,ACAP3
23,0.016248519579534895,AAA1
8389,0.016242615009458602,IMMP2L
4126,0.01624192094916525,COX7B2
9131,0.01624121215816512,KNG1
16648,0.016240545490233325,SOX7
9926,0.01623962621132229,ZNF674-AS1
17591,0.016234189460432105,THNSL2
1948,0.016232726124274968,C16orf5
15200,0.016226521195745955,RRP12
1892,0.016220250229174615,C14orf49
1048,0.016217241269061006,ARSH
16577,0.01621508728703312,SNX16
2197,0.01621319317965414,C1orf49
11612,0.016208832930041033,NDUFA8
79,0.01620866288080136,ABCC6P2
6245,0.016206453246497755,FBXO8
3211,0.01620131296638763,CCL25
16872,0.016191270406916418,SRRM5
9266,0.016191159908651317,KRTAP9-2
16998,0.01618710005346716,STK16
12475,0.016186560904275532,OR52K1
10386,0.016183590117649437,MAGEA4
15844,0.016182033256779114,SHKBP1
956,0.016179523995359445,ARHGEF3
7184,0.016177502285687203,GPATCH1
4262,0.016172771972208688,CRYGC
16156,0.016171924587998425,SLC35F4
2341,0.016171901205034603,C21orf94
4380,0.016166247074900553,CTNS
8941,0.016165338677177597,KIAA1609
11748,0.016165154765549236,NHEJ1
6600,0.016157618738650823,FREM1
13989,0.016152736458231988,PROM1
12468,0.016149144395153477,OR52E4
3051,0.016148275684320167,CCDC109A
5101,0.01614671288342865,DOLPP1
17382,0.01614452216219275,TBX5
12326,0.016142086948924515,OR1S1
12541,0.016140659092743283,OR6C3
5207,0.01613673637254636,DUOXA1
10904,0.016131069554032696,MMEL1
11353,0.016124344900656156,MYO5A
19151,0.01612197437094971,WDR92
13118,0.016121476003568495,PEX10
518,0.016121151335457717,ALCAM
13943,0.016118048271201006,PRKCH
9612,0.01611387027448976,SMIM6
8851,0.016110167578438236,KIAA0195
13508,0.016101079509766802,PLSCR5
3353,0.016099387373859065,CD7
1590,0.016099004206220242,BRI3BP
11908,0.016095816982662627,NOX5
14835,0.016095033403903218,RIMBP2
16614,0.016092159882506746,SOHLH1
13289,0.016092122276826066,PIGV
11529,0.016092116781713885,NCRNA00051
6027,0.016089857106482114,FAM45A
17898,0.016078209334045683,TMEM35
1564,0.016073758668936657,BPI
4023,0.016065135037917698,COL22A1
14526,0.016053434559413188,RASAL3
7261,0.016050208065828894,GPR161
11863,0.01604809848050405,NOC3L
15349,0.016044328578655568,SAP30
17618,0.016043570009664207,TIAL1
11996,0.016042296291925093,NRD1
11311,0.016040093291717065,MYH4
13786,0.016039243839886478,PPP1R1B
17793,0.016038774311624534,TMEM146
13308,0.016037680995665778,PIK3R3
19974,0.016037018978637917,ZNF75A
2292,0.016034655654509688,C20orf27
6824,0.01603129532014461,GATAD2A
11704,0.01602729512772596,NFASC
12287,0.016026420778378382,OR13A1
1855,0.01602008028496789,C14orf143
17058,0.016012802771848605,STX5
17658,0.016008901428788646,TJAP1
19532,0.0160048039213553,ZMYND10
7061,0.016002806673756788,GLYR1
7707,0.016000801532882837,HEY1
16646,0.015989814295631198,SOX5
8279,0.015988124521399645,IGSF9B
14810,0.01598705646316521,RHOD
2094,0.015986969754719766,C19orf54
4612,0.015984505845392488,DAP3
19606,0.015974426599784305,ZNF225
4067,0.015974308629178174,COMP
9093,0.01597348788701514,KLHL4
12889,0.015969469108187057,PCDH9
13439,0.015964979132971284,PLD2
17437,0.01596372357366619,TCP1
13456,0.015963352101498955,PLEKHA9
3978,0.015960179724674825,CNTD2
4251,0.015954423975776223,CRYAA
16086,0.01594296330443669,SLC26A7
16456,0.015939716669099258,SNORA24
1135,0.015939601288752568,ATCAY
12508,0.01592962256854506,OR5D16
3079,0.015928775378417716,CCDC138
5370,0.015920893802671393,EFS
9701,0.01592028005523767,CEP83-DT
11693,0.01591869584267746,NEUROD2
2954,0.015917894593770993,CARD6
2905,0.015914737617858894,CAMK2N1
8831,0.015908305866463298,KHDC1
4074,0.015905567315610408,COPG2
5159,0.015894968670117506,DRD3
19833,0.015892679188731655,ZNF563
8707,0.015889657130640347,KCNE4
9613,0.0158884829024237,LOC100130987
10610,0.015887797813723608,MCHR2
6311,0.01588775493419666,FEZ2
12621,0.015880592913603563,ORMDL1
13237,0.0158803578474236,PHLDB1
8134,0.01587709954862747,HYALP1
10887,0.01586729208867649,MLLT3
9665,0.015861022393527362,LOC100240734
2481,0.015856933823648153,C3orf72
14849,0.015846431290748635,RINT1
18975,0.015840868730464062,VMAC
17374,0.015839210902301372,TBX18
18667,0.01583591148074857,UBE3B
13302,0.015833544524873542,PIK3CB
55,0.015825469683083026,ABCA6
1729,0.01581909571467304,C11orf30
15542,0.015816388348040236,SEC24B
6385,0.015806634357171133,FIS1
3196,0.015802611193926765,CCL11
7879,0.01580128679972015,HMGN2
11275,0.01579787264003405,MXRA8
6306,0.01579751057957465,FERMT3
16174,0.01579746063161381,SLC38A7
17622,0.01579210753076446,TICAM2
12101,0.015791472201899866,NUDT9P1
9264,0.015787335959590903,KRTAP7-1
6020,0.015787256342205628,FAM3D
6179,0.015783981091064322,FBLL1
6293,0.01577817424853189,FDXR
17919,0.015777389155469702,TMEM52
5304,0.01576574080903246,ECM1
12523,0.01576416839705763,OR5L2
9564,0.015761914539517422,HAVCR1P1
9964,0.015758159940274095,ANGPTL8
594,0.015756637283523833,AMAC1L3
16597,0.0157565387732685,SNX6
19409,0.01575412006587129,ZCCHC2
4151,0.01575402305111933,CPM
9898,0.015748841897346,PTGES2-AS1
5296,0.01574534240250221,ECE1
11010,0.015736976290196682,MPZL1
12372,0.01573649412562501,OR2T12
11848,0.015735341514126377,NMNAT1
3399,0.015731332827251726,CDC42SE1
12543,0.01573074199786076,OR6C6
16914,0.015720678296284714,ST13
18335,0.015717505339630324,TROAP
5635,0.015717044957663913,ERCC2
15364,0.015712120277540605,SASH1
11856,0.015711701148587394,NMUR2
14916,0.015710901106394295,RNF135
11453,0.015698619044406413,NAT14
19015,0.015696651445266142,VPS53
16803,0.015688519585277925,SPRR3
13049,0.015682557581079067,PDIA4
7636,0.01568050053767025,HDAC4
12832,0.015677412364164124,PARS2
8253,0.0156733275933476,IGFBP3
4975,0.015670445749300856,DMP1
14551,0.015669598164366527,RASSF6
17635,0.015667094941964214,TIMELESS
15122,0.01566681405346644,RPRM
12505,0.01566680351413714,OR5C1
17778,0.015649114004016924,TMEM132B
6978,0.015643033582158787,GJA3
20007,0.015642999859346085,ZNF792
14603,0.015642124126018717,RBM47
18012,0.01563873716971638,TNC
5998,0.01563761280040466,FAM22F
10431,0.015630626074998037,MAMSTR
13857,0.015622217614656047,PRAMEF17
16109,0.015621269498875472,SLC2A3
16294,0.015620648433805312,SLCO2A1
8616,0.01561789741173444,JAG2
9675,0.01561756759322298,NFE2L3P2
3065,0.015616357816721046,CCDC122
10979,0.015613629842348526,MOV10
9445,0.015611941342996743,LGI4
14640,0.015601510925319254,RCCD1
13798,0.015601016851811646,PPP1R3G
12767,0.015594303206033252,PALB2
9221,0.015592876243605145,KRTAP12-1
3307,0.015589465755615805,CD274
17701,0.015585937945084715,TM4SF5
11425,0.01558405889170008,NALCN
16713,0.015581126740002987,SPATA9
2282,0.01557900368273218,C20orf196
1294,0.015568179154781812,AVPR1A
12053,0.015567846434383574,NTN1
3100,0.01556691830540332,CCDC158
13509,0.01556513161659488,PLTP
14381,0.015562216531952671,RAB36
9993,0.01555808579756211,LSP1P5
17884,0.01555451363628717,TMEM225
8159,0.01554169741932709,ID2
8436,0.015538673312400091,INPPL1
12348,0.015538614026701838,OR2D3
10423,0.015538325472231121,MALL
5398,0.015537843750879255,EID1
15429,0.015529687288235831,SCFD2
19055,0.01552423144898873,WARS
5259,0.015523764463009711,DYNLT1
7386,0.01552179535906461,GRINL1A
16982,0.015515204164768554,STAU2
98,0.015514773059429839,ABHD12B
17306,0.015511160131366646,TAS2R9
9438,0.015510988708235795,LGALS8
2334,0.015508963339128021,C21orf7
14683,0.015508895261583328,RELB
16963,0.015498089952855749,STAR
5042,0.015497544420622568,DNAJC30
18772,0.015496384746729517,UNC13B
347,0.015495486851955892,ADM
7959,0.015495420258353498,HOXC11
574,0.015495351897409063,ALOX5AP
10305,0.015494652102625227,LUZP6
15815,0.015490561034831167,SH3RF1
5811,0.015485565528735394,FAM105A
16499,0.01548157005424554,SNORA63
8066,0.015480727328624022,HSPA12A
15168,0.01547729540125467,RPS6KL1
17328,0.015473355382845163,TBC1D22B
7350,0.015468186586450956,GRAP
3554,0.015467105640596326,CENPB
5977,0.015461214971225485,FAM196A
17885,0.015445842031713161,TMEM22
16521,0.015445337529083988,SNORA80
7240,0.015439553011102,GPR137
15977,0.015439128036452497,SLC16A8
907,0.015438804997626787,ARGFX
13144,0.015438261083676654,PFKFB2
5283,0.015435163802708981,EAF2
6344,0.01543437892973546,FGF7
15754,0.015434068835382134,SFXN5
16485,0.01543403650635973,SNORA51
14760,0.015424531861707584,RGPD5
10717,0.01542311407337654,MESTIT1
12600,0.015411296871320248,OR8U1
15933,0.015400599485200337,SLAMF8
10769,0.015399853924147259,MFSD6
17031,0.015399113553717298,STRA13
3852,0.015390917228813136,CLEC4D
11528,0.015387454824693893,NCRNA00032
12537,0.015383395753406873,OR6B2
8365,0.015380851191291747,IL3
19492,0.015379793348992608,ZFYVE20
287,0.015377064253208016,ADAMTS17
17840,0.015376897540845752,TMEM184C
782,0.015373570683764083,AP1S3
6542,0.015356973765508566,FOXA2
3233,0.01535655684655979,CCND2
11525,0.015350262422174951,NCR3
10516,0.015348816693612958,MAPRE1
18130,0.015348447920719106,TP53I11
14405,0.015347924191085223,RAB5C
4199,0.015345832417261604,CREB3
15180,0.01534248080091045,RPUSD3
9727,0.015340058327778683,PRSS40A
14775,0.015338794908165665,RGS21
13734,0.015338539349250814,PPIAL4E
13860,0.015337940183357606,PRAMEF22
18859,0.015332519703038236,USP34
11883,0.015329863362707136,NONO
13231,0.015328916966748745,PHKB
16203,0.015328826257857225,SLC44A4
10004,0.015328470268607248,LOC646813
7737,0.015327552047698766,HIF3A
15179,0.015326348627833754,RPUSD2
7405,0.015322557471689589,GRP
10865,0.015313943625823142,MKRN1
4180,0.015311891422286807,CPXCR1
17244,0.015307622917652097,TAF5
13318,0.015303430714145628,PIN1
6452,0.015296777243122277,FLJ39653
16811,0.015296051658629134,SPRYD5
5660,0.015295997461243417,ERN2
13321,0.01528986037610881,PINK1
19534,0.015289271974311363,ZMYND12
11804,0.01528592233734213,NKX3-1
1826,0.01528247005115285,C13orf27
17767,0.01527195856165001,TMEM121
11975,0.015269988032767424,NR2E1
17363,0.015267929864095312,TBL2
5719,0.015263585836289369,EXD1
18726,0.015263060673662312,UFSP1
6278,0.01526002835324052,FCN3
5168,0.01524776909308948,DSC3
6131,0.015247338533073003,FAM92B
17847,0.015246380615391015,TMEM189-UBE2V1
1303,0.015245463592841624,AZI1
2,0.015242044723441458,RNU12-2P
10765,0.015241808333228893,MFSD2B
7186,0.015241520464989281,GPATCH3
3038,0.015239004749647483,CCBE1
14729,0.015237087208360126,RFTN1
4558,0.015234946336442304,CYP46A1
10203,0.015233706534646917,LRRC37A3
9226,0.015230602551203535,KRTAP13-2
7861,0.015225209777072514,HMBOX1
18863,0.015223601419666076,USP38
5297,0.015219951025696447,ECE2
15558,0.015219097387973172,SEL1L3
13295,0.015217900560847542,PIH1D2
11418,0.015217110900640292,NAGA
1634,0.01521678004744333,BTG1
12529,0.01521042551441137,OR5P2
14141,0.015207931042985179,PSMD2
184,0.015204872236163066,ACP1
16439,0.015202758947037934,SNORA10
1263,0.015187694663192149,ATPIF1
6859,0.015186827673426757,GCH1
13986,0.015182560013552115,PROKR1
1172,0.015177204536500073,ATOH8
14329,0.015174086740772268,QPCTL
4282,0.015173254170446,CSF2
2833,0.015169656339669301,CABP2
670,0.015168960176838563,ANKRD11
10353,0.015165751510040165,LZTFL1
15686,0.015156387549554999,SETD4
640,0.01515471282626019,ANGEL1
18481,0.015150810355185508,TTC7B
7268,0.015145218766119196,GPR174
7070,0.01514004034356952,GMIP
17019,0.015134803555627423,STMN2
768,0.015122708102163705,ANXA9
2067,0.01512085316864319,C19orf23
6051,0.015120265672751607,FAM55C
1464,0.015107495076673711,BEGAIN
15526,0.015103870494962479,SEC13
10507,0.015102618538296333,MAPK8IP2
4963,0.015091269640852702,DLX3
4338,0.015085162158240122,CSTF3
6959,0.01508176264760748,GIMAP5
4914,0.015070239661407959,DISC1
4173,0.015068635320267249,CPSF6
7100,0.015065865919529207,GNB4
11321,0.015065689243501785,MYL2
2368,0.015065275368013591,C2CD2
1363,0.015062319817931331,BAIAP2L2
6133,0.01506197690029861,FAM96A
7918,0.015052438012324912,HNRNPM
7455,0.015047647919789617,GTF2A2
13293,0.015046907407973245,PIGZ
5012,0.0150467080723662,DNAJB1
12130,0.015046634965187525,NUPL2
150,0.015043798112175617,ACCN1
16946,0.015040500739078413,STAB2
9989,0.015031567425048712,MAPK8IP1P2
18581,0.015029760092150127,TXNDC2
2865,0.015027734431574956,CACYBP
11777,0.015026397960626783,NIPSNAP3A
4390,0.015024100896596865,CTSC
4781,0.015021019294549364,DEFB118
14749,0.015020117774198519,RGL2
196,0.015019074833188012,ACSBG2
14872,0.015018776769938869,RMRP
15799,0.015017928148756065,SH3BGRL
232,0.015017484104738021,ACTR1B
12894,0.01501080814743163,PCDHA1
15534,0.015005220829172376,SEC16B
5244,0.014998681310941838,DVWA
3239,0.014996383324667161,CCNG1
5517,0.014986579004568611,EML5
8137,0.014985197544352083,HYLS1
4614,0.014979361239743761,DAPK2
19224,0.01497292134581029,WTIP
9874,0.01496538201899773,LINC00265
5152,0.014965110945343476,DQX1
12961,0.014962477246423649,PCMT1
14945,0.014962394940112896,RNF185
5936,0.0149598131884996,FAM175A
16953,0.014957615828107016,STAG3L1
10167,0.01495193661590251,LRP2BP
4288,0.014949765969156316,CSGALNACT2
7003,0.014948498662225465,GLA
12938,0.014947376332157807,PCDHGB3
12077,0.01494263688867195,NUDCD3
13579,0.014942219676982615,PNRC1
7073,0.01493783369252981,GMPPA
14593,0.014930961827913319,RBM3
16188,0.014928382278601177,SLC39A7
12875,0.014927904945871937,PCCA
13317,0.014927868201981444,PIM3
2104,0.014925384607889388,C19orf69
5155,0.014921468401893451,DRAM2
2596,0.014919740884404814,C6orf153
11039,0.014919407185779169,MRPL15
16699,0.014918961623590571,SPATA19
5151,0.014914621776484394,DPYSL5
10201,0.014910400435800232,LRRC36
5630,0.01490910519210166,ERBB3
8647,0.01490481128517516,JTB
5068,0.01490169240803852,DNM2
15153,0.014899438649552985,RPS3A
8735,0.01488996129651546,KCNJ4
8961,0.014881979000747355,KIAA1949
4174,0.014880853392003818,CPSF7
285,0.014875970236835822,ADAMTS15
3821,0.014872200767421137,CLDN25
13995,0.014859160215922505,PROX1
12687,0.014858831865220395,OXGR1
4234,0.014849789971075868,CRMP1
1828,0.014846795747299742,C13orf30
14033,0.01484331166187255,PRR25
6081,0.014833477604379109,FAM71E2
11041,0.014832499455401623,MRPL16
11926,0.014829341269361605,NPFFR1
5866,0.014826567158785163,FAM131A
9836,0.014825919678590843,LY86-AS1
3435,0.014818404989326062,CDH7
11724,0.014817109643676416,NFKBID
1370,0.014813353314401022,BANP
13323,0.014812343287279655,PION
4964,0.014805006904559357,DLX4
14840,0.014803951682659118,RIMS1
16981,0.014803109765588823,STAU1
5451,0.014799079946623148,EIF4G1
18747,0.01479774681916041,UGT2B28
8903,0.014795054362789186,KIAA1147
18622,0.014794786635948643,UBASH3A
12684,0.014790216541783988,OXCT1
11207,0.014786539710380938,MTMR11
5566,0.014785369153681257,ENY2
12086,0.014783326187850242,NUDT16L1
1895,0.014781649866845435,C14orf64
18801,0.014780776019455292,UPK3B
18036,0.01477689934260468,TNFRSF1B
15299,0.014773388075297735,S100A7
8994,0.014771695210990955,KIF27
6297,0.014768361204477153,FEM1C
11735,0.014756955159346602,NFYB
625,0.014751422868790044,AMY2A
2440,0.014744356762846817,C3orf18
14315,0.01474420788174511,PYGL
19747,0.014744058241470475,ZNF441
9268,0.01474185165218387,KRTAP9-8
14281,0.014735602152108911,PUS10
15693,0.014728743691897694,SETMAR
3433,0.014725601003147607,CDH5
16716,0.014722850564706685,SPATS2
18940,0.014719836365854423,VCX3A
8042,0.01470070456001697,HSD17B7
16299,0.01469992534900965,SLCO5A1
8716,0.014699629650788896,KCNH4
18734,0.014695419679311374,UGT1A1
1812,0.014690884646182727,C12orf70
1268,0.01468946781656084,ATRX
4610,0.014689262363154848,DAOA
19702,0.014682061299366181,ZNF367
8264,0.014679596132696192,IGHMBP2
15234,0.014676133147137164,RTDR1
1406,0.014675071076122074,BCAN
7227,0.014672942988384396,GPR116
11653,0.014669693239011164,NEDD4L
5563,0.014668010627659786,ENTPD6
18179,0.014667555114775884,TPT1
13801,0.014664512661981127,PPP1R9A
15990,0.014664198879365566,SLC18A3
1170,0.014660787220194807,ATOH1
5209,0.014652840626548747,DUPD1
3030,0.01465174281291003,CBX7
11231,0.014647139501344003,MTSS1L
12751,0.014645394472853183,PAGE2
14243,0.0146365740833112,PTPRA
10461,0.014636350735356964,MAP2K4
13687,0.01463200991653779,POU3F2
9658,0.01462876182829829,ZFHX4-AS1
4333,0.014626612827417682,CSTA
8018,0.014625723468406312,HS3ST3A1
728,0.014621211442087495,ANKS4B
17912,0.01462089448213817,TMEM47
15761,0.014616163749838103,SGEF
18654,0.014614525509708829,UBE2Q1
5761,0.014613085543234521,F11R
14764,0.014604786430504862,RGS10
